invoice_id,vendor_name,vendor_id,issue_date,due_date,amount,currency,status,po_number,period,department,cost_center,approver,source_system
VM-AP-00044,SlateFox Insurance,VM-VEN-013,2026-02-03,2026-03-19,9538,USD,approved,VM-PO-07145,2026-02,Security,VM-110,VP Operations,PayablesDesk
VM-AP-00045,SignalPeak AppSec,VM-VEN-014,2026-02-06,2026-03-20,20412.5,USD,approved,VM-PO-07146,2026-02,Regulatory,VM-111,Security Lead,PayablesDesk
VM-AP-00046,HelpHarbor Desk,VM-VEN-015,2026-02-09,2026-03-21,7579.5,USD,approved,VM-PO-07147,2026-02,Clinical Platform,VM-112,Revenue Ops,PayablesDesk
VM-AP-00047,CloseFrame Accounting,VM-VEN-016,2026-02-12,2026-03-22,7980,USD,approved,VM-PO-07148,2026-02,Quality Systems,VM-113,Controller,PayablesDesk
VM-AP-00048,SkillHarbor Learning,VM-VEN-017,2026-02-15,2026-03-23,3105.92,USD,approved,VM-PO-07149,2026-02,Customer Success,VM-114,VP Operations,PayablesDesk
VM-AP-00049,Waypost Travel Desk,VM-VEN-018,2026-02-18,2026-03-10,7782,USD,approved,,2026-02,Finance,VM-115,Security Lead,PayablesDesk
VM-AP-00050,Tundra Test Labs,VM-VEN-019,2026-02-21,2026-03-11,9609,USD,approved,VM-PO-07151,2026-02,Security,VM-116,Revenue Ops,PayablesDesk
VM-AP-00051,VectorPoint Research,VM-VEN-020,2026-02-24,2026-03-12,13730,USD,approved,VM-PO-07152,2026-02,Regulatory,VM-117,Controller,PayablesDesk
VM-AP-00052,Linebird Communications,VM-VEN-021,2026-02-27,2026-03-13,3901,USD,in review,VM-PO-07153,2026-02,Clinical Platform,VM-118,VP Operations,PayablesDesk
VM-AP-00053,Pinehook Operations,VM-VEN-022,2026-02-03,2026-03-14,14504,USD,approved,VM-PO-07154,2026-02,Quality Systems,VM-119,Security Lead,PayablesDesk
VM-AP-00054,Mossbank Data Exchange,VM-VEN-023,2026-02-06,2026-03-15,9364,USD,approved,VM-PO-07155,2026-02,Customer Success,VM-120,Revenue Ops,PayablesDesk
VM-AP-00055,Ironleaf GRC,VM-VEN-024,2026-02-09,2026-03-16,12487.48,USD,approved,VM-PO-07156,2026-02,Finance,VM-121,Controller,PayablesDesk
VM-AP-00056,QuartzPay Services,VM-VEN-025,2026-02-12,2026-03-17,10535,USD,approved,,2026-02,Security,VM-122,VP Operations,PayablesDesk
VM-AP-00057,HarborDesk Workplace,VM-VEN-026,2026-02-15,2026-03-18,5967,USD,approved,VM-PO-07158,2026-02,Regulatory,VM-123,Security Lead,PayablesDesk
VM-AP-00058,Northstar Design Office,VM-VEN-027,2026-02-18,2026-03-19,11315,USD,approved,VM-PO-07159,2026-02,Clinical Platform,VM-124,Revenue Ops,PayablesDesk
VM-AP-00059,Watchtower Metrics,VM-VEN-028,2026-02-21,2026-03-20,5926,USD,approved,VM-PO-07160,2026-02,Quality Systems,VM-125,Controller,PayablesDesk
VM-AP-00060,SafeCask Backups,VM-VEN-029,2026-02-24,2026-03-21,5957.5,USD,approved,VM-PO-07161,2026-02,Customer Success,VM-126,VP Operations,PayablesDesk
VM-AP-00061,KeelWorks Procurement,VM-VEN-030,2026-02-27,2026-03-22,6436.48,USD,approved,VM-PO-07162,2026-02,Finance,VM-127,Security Lead,PayablesDesk
VM-AP-00062,Alder QA Studio,VM-VEN-031,2026-02-03,2026-03-23,9912,USD,approved,VM-PO-07163,2026-02,Security,VM-100,Revenue Ops,PayablesDesk
VM-AP-00063,BridgeLoop Integrations,VM-VEN-032,2026-02-06,2026-03-10,12719,USD,approved,,2026-02,Regulatory,VM-101,Controller,PayablesDesk
VM-AP-00064,Covefront Success Ops,VM-VEN-033,2026-02-09,2026-03-11,11799.5,USD,approved,VM-PO-07165,2026-02,Clinical Platform,VM-102,VP Operations,PayablesDesk
VM-AP-00065,PeopleField Systems,VM-VEN-034,2026-02-12,2026-03-12,13269.9,USD,approved,VM-PO-07166,2026-02,Quality Systems,VM-103,Security Lead,PayablesDesk
VM-AP-00066,PayRun Office,VM-VEN-035,2026-02-15,2026-03-13,7367.5,USD,approved,VM-PO-07167,2026-02,Customer Success,VM-104,Revenue Ops,PayablesDesk
VM-AP-00067,Northgate Audit Partners,VM-VEN-036,2026-02-18,2026-03-14,17400,USD,approved,VM-PO-07168,2026-02,Finance,VM-105,Controller,PayablesDesk
VM-AP-00068,RelayStack Compute,VM-VEN-037,2026-02-21,2026-03-15,9587,USD,approved,VM-PO-07169,2026-02,Security,VM-106,VP Operations,PayablesDesk
VM-AP-00069,BrightBeam Hosting,VM-VEN-007,2026-03-03,2026-04-10,28826,USD,in review,,2026-03,Customer Success,VM-102,Controller,PayablesDesk
VM-AP-00070,PortKey Identity,VM-VEN-008,2026-03-06,2026-04-11,10094.24,USD,approved,VM-PO-07171,2026-03,Finance,VM-103,VP Operations,PayablesDesk
VM-AP-00071,Cedarline Legal,VM-VEN-009,2026-03-09,2026-04-12,19619.6,USD,approved,VM-PO-07172,2026-03,Security,VM-104,Security Lead,PayablesDesk
VM-AP-00072,BlueTable Analytics,VM-VEN-010,2026-03-12,2026-04-13,10603.84,USD,approved,VM-PO-07173,2026-03,Regulatory,VM-105,Revenue Ops,PayablesDesk
VM-AP-00073,Riverbend Recruiting,VM-VEN-011,2026-03-15,2026-04-14,9510.8,USD,approved,VM-PO-07174,2026-03,Clinical Platform,VM-106,Controller,PayablesDesk
VM-AP-00074,AxisWorks Facilities,VM-VEN-012,2026-03-18,2026-04-15,6866.08,USD,approved,VM-PO-07175,2026-03,Quality Systems,VM-107,VP Operations,PayablesDesk
VM-AP-00075,SlateFox Insurance,VM-VEN-013,2026-03-21,2026-04-16,9919.52,USD,approved,VM-PO-07176,2026-03,Customer Success,VM-108,Security Lead,PayablesDesk
VM-AP-00076,SignalPeak AppSec,VM-VEN-014,2026-03-24,2026-04-17,14950,USD,approved,,2026-03,Finance,VM-109,Revenue Ops,PayablesDesk
VM-AP-00077,HelpHarbor Desk,VM-VEN-015,2026-03-27,2026-04-18,7882.68,USD,approved,VM-PO-07178,2026-03,Security,VM-110,Controller,PayablesDesk
VM-AP-00078,CloseFrame Accounting,VM-VEN-016,2026-03-03,2026-04-19,8299.2,USD,approved,VM-PO-07179,2026-03,Regulatory,VM-111,VP Operations,PayablesDesk
VM-AP-00079,SkillHarbor Learning,VM-VEN-017,2026-03-06,2026-04-20,6891.26,USD,approved,VM-PO-07180,2026-03,Clinical Platform,VM-112,Security Lead,PayablesDesk
VM-AP-00080,Waypost Travel Desk,VM-VEN-018,2026-03-09,2026-04-21,8093.28,USD,approved,VM-PO-07181,2026-03,Quality Systems,VM-113,Revenue Ops,PayablesDesk
VM-AP-00081,Tundra Test Labs,VM-VEN-019,2026-03-12,2026-04-22,9993.36,USD,approved,VM-PO-07182,2026-03,Customer Success,VM-114,Controller,PayablesDesk
VM-AP-00082,VectorPoint Research,VM-VEN-020,2026-03-15,2026-04-23,8787.2,USD,approved,VM-PO-07183,2026-03,Finance,VM-115,VP Operations,PayablesDesk
VM-AP-00083,Linebird Communications,VM-VEN-021,2026-03-18,2026-04-10,4057.04,USD,approved,,2026-03,Security,VM-116,Security Lead,PayablesDesk
VM-AP-00084,Pinehook Operations,VM-VEN-022,2026-03-21,2026-04-11,15084.16,USD,approved,VM-PO-07185,2026-03,Regulatory,VM-117,Revenue Ops,PayablesDesk
VM-AP-00085,Mossbank Data Exchange,VM-VEN-023,2026-03-24,2026-04-12,9738.56,USD,approved,VM-PO-07186,2026-03,Clinical Platform,VM-118,Controller,PayablesDesk
VM-AP-00086,Ironleaf GRC,VM-VEN-024,2026-03-27,2026-04-13,9145.76,USD,in review,VM-PO-07187,2026-03,Quality Systems,VM-119,VP Operations,PayablesDesk
VM-AP-00087,QuartzPay Services,VM-VEN-025,2026-03-03,2026-04-14,10956.4,USD,approved,VM-PO-07188,2026-03,Customer Success,VM-120,Security Lead,PayablesDesk
VM-AP-00088,HarborDesk Workplace,VM-VEN-026,2026-03-06,2026-04-15,6205.68,USD,approved,VM-PO-07189,2026-03,Finance,VM-121,Revenue Ops,PayablesDesk
VM-AP-00089,Northstar Design Office,VM-VEN-027,2026-03-09,2026-04-16,16067.3,USD,approved,VM-PO-07190,2026-03,Security,VM-122,Controller,PayablesDesk
VM-AP-00090,Watchtower Metrics,VM-VEN-028,2026-03-12,2026-04-17,6163.04,USD,approved,,2026-03,Regulatory,VM-123,VP Operations,PayablesDesk
VM-AP-00091,SafeCask Backups,VM-VEN-029,2026-03-15,2026-04-18,6195.8,USD,approved,VM-PO-07192,2026-03,Clinical Platform,VM-124,Security Lead,PayablesDesk
VM-AP-00092,KeelWorks Procurement,VM-VEN-030,2026-03-18,2026-04-19,10459.28,USD,approved,VM-PO-07193,2026-03,Quality Systems,VM-125,Revenue Ops,PayablesDesk
VM-AP-00093,Alder QA Studio,VM-VEN-031,2026-03-21,2026-04-20,10308.48,USD,approved,VM-PO-07194,2026-03,Customer Success,VM-126,Controller,PayablesDesk
VM-AP-00094,BridgeLoop Integrations,VM-VEN-032,2026-03-24,2026-04-21,13227.76,USD,approved,VM-PO-07195,2026-03,Finance,VM-127,VP Operations,PayablesDesk
VM-AP-00095,Covefront Success Ops,VM-VEN-033,2026-03-27,2026-04-22,7551.68,USD,approved,VM-PO-07196,2026-03,Security,VM-100,Security Lead,PayablesDesk
VM-AP-00096,PeopleField Systems,VM-VEN-034,2026-03-03,2026-04-23,9718.8,USD,approved,VM-PO-07197,2026-03,Regulatory,VM-101,Revenue Ops,PayablesDesk
VM-AP-00097,PayRun Office,VM-VEN-035,2026-03-06,2026-04-10,7662.2,USD,approved,,2026-03,Clinical Platform,VM-102,Controller,PayablesDesk
VM-AP-00098,Northgate Audit Partners,VM-VEN-036,2026-03-09,2026-04-11,18096,USD,approved,VM-PO-07199,2026-03,Quality Systems,VM-103,VP Operations,PayablesDesk
VM-AP-00099,RelayStack Compute,VM-VEN-037,2026-03-12,2026-04-12,13613.54,USD,approved,VM-PO-07200,2026-03,Customer Success,VM-104,Security Lead,PayablesDesk
VM-AP-00100,Oakline Data Rooms,VM-VEN-038,2026-03-15,2026-04-13,4963.4,USD,approved,VM-PO-07201,2026-03,Finance,VM-105,Revenue Ops,PayablesDesk
VM-AP-00101,PaperTrail Systems,VM-VEN-039,2026-03-18,2026-04-14,5060.64,USD,approved,VM-PO-07202,2026-03,Security,VM-106,Controller,PayablesDesk
VM-AP-00102,BeaconRisk Advisory,VM-VEN-040,2026-03-21,2026-04-15,12659.92,USD,approved,VM-PO-07203,2026-03,Regulatory,VM-107,VP Operations,PayablesDesk
VM-AP-00103,BlueTable Analytics,VM-VEN-010,2026-04-03,2026-05-10,14478.32,USD,in review,,2026-04,Finance,VM-103,Controller,PayablesDesk
VM-AP-00104,Riverbend Recruiting,VM-VEN-011,2026-04-06,2026-05-11,8779.2,USD,approved,VM-PO-07205,2026-04,Security,VM-104,VP Operations,PayablesDesk
VM-AP-00105,AxisWorks Facilities,VM-VEN-012,2026-04-09,2026-05-12,6337.92,USD,approved,VM-PO-07206,2026-04,Regulatory,VM-105,Security Lead,PayablesDesk
VM-AP-00106,SlateFox Insurance,VM-VEN-013,2026-04-12,2026-05-13,9156.48,USD,approved,VM-PO-07207,2026-04,Clinical Platform,VM-106,Revenue Ops,PayablesDesk
VM-AP-00107,SignalPeak AppSec,VM-VEN-014,2026-04-15,2026-05-14,13800,USD,approved,VM-PO-07208,2026-04,Quality Systems,VM-107,Controller,PayablesDesk
VM-AP-00108,HelpHarbor Desk,VM-VEN-015,2026-04-18,2026-05-15,7276.32,USD,approved,VM-PO-07209,2026-04,Customer Success,VM-108,VP Operations,PayablesDesk
VM-AP-00109,CloseFrame Accounting,VM-VEN-016,2026-04-21,2026-05-16,7660.8,USD,approved,VM-PO-07210,2026-04,Finance,VM-109,Security Lead,PayablesDesk
VM-AP-00110,SkillHarbor Learning,VM-VEN-017,2026-04-24,2026-05-17,4658.88,USD,approved,,2026-04,Security,VM-110,Revenue Ops,PayablesDesk
VM-AP-00111,Waypost Travel Desk,VM-VEN-018,2026-04-27,2026-05-18,7470.72,USD,approved,VM-PO-07212,2026-04,Regulatory,VM-111,Controller,PayablesDesk
VM-AP-00112,Tundra Test Labs,VM-VEN-019,2026-04-03,2026-05-19,9224.64,USD,approved,VM-PO-07213,2026-04,Clinical Platform,VM-112,VP Operations,PayablesDesk
VM-AP-00113,VectorPoint Research,VM-VEN-020,2026-04-06,2026-05-20,19496.6,USD,approved,VM-PO-07214,2026-04,Quality Systems,VM-113,Security Lead,PayablesDesk
VM-AP-00114,Linebird Communications,VM-VEN-021,2026-04-09,2026-05-21,3744.96,USD,approved,VM-PO-07215,2026-04,Customer Success,VM-114,Revenue Ops,PayablesDesk
VM-AP-00115,Pinehook Operations,VM-VEN-022,2026-04-12,2026-05-22,13923.84,USD,approved,VM-PO-07216,2026-04,Finance,VM-115,Controller,PayablesDesk
VM-AP-00116,Mossbank Data Exchange,VM-VEN-023,2026-04-15,2026-05-23,5992.96,USD,approved,VM-PO-07217,2026-04,Security,VM-116,VP Operations,PayablesDesk
VM-AP-00117,Ironleaf GRC,VM-VEN-024,2026-04-18,2026-05-10,8442.24,USD,approved,,2026-04,Regulatory,VM-117,Security Lead,PayablesDesk
VM-AP-00118,QuartzPay Services,VM-VEN-025,2026-04-21,2026-05-11,10113.6,USD,approved,VM-PO-07219,2026-04,Clinical Platform,VM-118,Revenue Ops,PayablesDesk
VM-AP-00119,HarborDesk Workplace,VM-VEN-026,2026-04-24,2026-05-12,5728.32,USD,approved,VM-PO-07220,2026-04,Quality Systems,VM-119,Controller,PayablesDesk
VM-AP-00120,Northstar Design Office,VM-VEN-027,2026-04-27,2026-05-13,10862.4,USD,in review,VM-PO-07221,2026-04,Customer Success,VM-120,VP Operations,PayablesDesk
VM-AP-00121,Watchtower Metrics,VM-VEN-028,2026-04-03,2026-05-14,5688.96,USD,approved,VM-PO-07222,2026-04,Finance,VM-121,Security Lead,PayablesDesk
VM-AP-00122,SafeCask Backups,VM-VEN-029,2026-04-06,2026-05-15,5719.2,USD,approved,VM-PO-07223,2026-04,Security,VM-122,Revenue Ops,PayablesDesk
VM-AP-00123,KeelWorks Procurement,VM-VEN-030,2026-04-09,2026-05-16,14280.94,USD,approved,VM-PO-07224,2026-04,Regulatory,VM-123,Controller,PayablesDesk
VM-AP-00124,Alder QA Studio,VM-VEN-031,2026-04-12,2026-05-17,9515.52,USD,approved,,2026-04,Clinical Platform,VM-124,VP Operations,PayablesDesk
VM-AP-00125,BridgeLoop Integrations,VM-VEN-032,2026-04-15,2026-05-18,12210.24,USD,approved,VM-PO-07226,2026-04,Quality Systems,VM-125,Security Lead,PayablesDesk
VM-AP-00126,Covefront Success Ops,VM-VEN-033,2026-04-18,2026-05-19,11327.52,USD,approved,VM-PO-07227,2026-04,Customer Success,VM-126,Revenue Ops,PayablesDesk
VM-AP-00127,PeopleField Systems,VM-VEN-034,2026-04-21,2026-05-20,8971.2,USD,approved,VM-PO-07228,2026-04,Finance,VM-127,Controller,PayablesDesk
VM-AP-00128,PayRun Office,VM-VEN-035,2026-04-24,2026-05-21,7072.8,USD,approved,VM-PO-07229,2026-04,Security,VM-100,VP Operations,PayablesDesk
VM-AP-00129,Northgate Audit Partners,VM-VEN-036,2026-04-27,2026-05-22,11136,USD,approved,VM-PO-07230,2026-04,Regulatory,VM-101,Security Lead,PayablesDesk
VM-AP-00130,RelayStack Compute,VM-VEN-037,2026-04-03,2026-05-23,9203.52,USD,approved,VM-PO-07231,2026-04,Clinical Platform,VM-102,Revenue Ops,PayablesDesk
VM-AP-00131,Oakline Data Rooms,VM-VEN-038,2026-04-06,2026-05-10,4581.6,USD,approved,,2026-04,Quality Systems,VM-103,Controller,PayablesDesk
VM-AP-00132,PaperTrail Systems,VM-VEN-039,2026-04-09,2026-05-11,4671.36,USD,approved,VM-PO-07233,2026-04,Customer Success,VM-104,VP Operations,PayablesDesk
VM-AP-00133,BeaconRisk Advisory,VM-VEN-040,2026-04-12,2026-05-12,17285.66,USD,approved,VM-PO-07234,2026-04,Finance,VM-105,Security Lead,PayablesDesk
VM-AP-00134,Fieldstone Research,VM-VEN-041,2026-04-15,2026-05-13,7850.88,USD,approved,VM-PO-07235,2026-04,Security,VM-106,Revenue Ops,PayablesDesk
VM-AP-00135,Brightling Locale,VM-VEN-042,2026-04-18,2026-05-14,4756.32,USD,approved,VM-PO-07236,2026-04,Regulatory,VM-107,Controller,PayablesDesk
VM-AP-00136,SummitFloor Events,VM-VEN-043,2026-04-21,2026-05-15,9038.4,USD,approved,VM-PO-07237,2026-04,Clinical Platform,VM-108,VP Operations,PayablesDesk
VM-AP-00137,SlateFox Insurance,VM-VEN-013,2026-05-03,2026-06-10,13543.96,USD,open,,2026-05,Security,VM-104,Controller,PayablesDesk
VM-AP-00138,SignalPeak AppSec,VM-VEN-014,2026-05-06,2026-06-11,14375,USD,approved,VM-PO-07239,2026-05,Regulatory,VM-105,VP Operations,PayablesDesk
VM-AP-00139,HelpHarbor Desk,VM-VEN-015,2026-05-09,2026-06-12,7579.5,USD,approved,VM-PO-07240,2026-05,Clinical Platform,VM-106,Security Lead,PayablesDesk
VM-AP-00140,CloseFrame Accounting,VM-VEN-016,2026-05-12,2026-06-13,7980,USD,approved,VM-PO-07241,2026-05,Quality Systems,VM-107,Revenue Ops,PayablesDesk
VM-AP-00141,SkillHarbor Learning,VM-VEN-017,2026-05-15,2026-06-14,4853,USD,approved,VM-PO-07242,2026-05,Customer Success,VM-108,Controller,PayablesDesk
VM-AP-00142,Waypost Travel Desk,VM-VEN-018,2026-05-18,2026-06-15,7782,USD,open,VM-PO-07243,2026-05,Finance,VM-109,VP Operations,PayablesDesk
VM-AP-00143,Tundra Test Labs,VM-VEN-019,2026-05-21,2026-06-16,9609,USD,approved,VM-PO-07244,2026-05,Security,VM-110,Security Lead,PayablesDesk
VM-AP-00144,VectorPoint Research,VM-VEN-020,2026-05-24,2026-06-17,13730,USD,approved,,2026-05,Regulatory,VM-111,Revenue Ops,PayablesDesk
VM-AP-00145,Linebird Communications,VM-VEN-021,2026-05-27,2026-06-18,3901,USD,approved,VM-PO-07246,2026-05,Clinical Platform,VM-112,Controller,PayablesDesk
VM-AP-00146,Pinehook Operations,VM-VEN-022,2026-05-03,2026-06-19,14504,USD,approved,VM-PO-07247,2026-05,Quality Systems,VM-113,VP Operations,PayablesDesk
VM-AP-00147,Mossbank Data Exchange,VM-VEN-023,2026-05-06,2026-06-20,13296.88,USD,open,VM-PO-07248,2026-05,Customer Success,VM-114,Security Lead,PayablesDesk
VM-AP-00148,Ironleaf GRC,VM-VEN-024,2026-05-09,2026-06-21,8794,USD,approved,VM-PO-07249,2026-05,Finance,VM-115,Revenue Ops,PayablesDesk
VM-AP-00149,QuartzPay Services,VM-VEN-025,2026-05-12,2026-06-22,10535,USD,approved,VM-PO-07250,2026-05,Security,VM-116,Controller,PayablesDesk
VM-AP-00150,HarborDesk Workplace,VM-VEN-026,2026-05-15,2026-06-23,3818.88,USD,approved,VM-PO-07251,2026-05,Regulatory,VM-117,VP Operations,PayablesDesk
VM-AP-00151,Northstar Design Office,VM-VEN-027,2026-05-18,2026-06-10,11315,USD,approved,,2026-05,Clinical Platform,VM-118,Security Lead,PayablesDesk
VM-AP-00152,Watchtower Metrics,VM-VEN-028,2026-05-21,2026-06-11,5926,USD,open,VM-PO-07253,2026-05,Quality Systems,VM-119,Revenue Ops,PayablesDesk
VM-AP-00153,SafeCask Backups,VM-VEN-029,2026-05-24,2026-06-12,5957.5,USD,approved,VM-PO-07254,2026-05,Customer Success,VM-120,Controller,PayablesDesk
VM-AP-00154,KeelWorks Procurement,VM-VEN-030,2026-05-27,2026-06-13,10057,USD,in review,VM-PO-07255,2026-05,Finance,VM-121,VP Operations,PayablesDesk
