txn_id,date,account,description,amount,currency,category,vendor_id,vendor_name,source_system,department,cost_center
LG-GL-00049,2026-01-03,6620 Equipment,Laptop and device purchases,-24800,USD,equipment,,,CloudLedger,Supply Network,LG-245
LG-GL-00050,2026-01-06,6630 Fees,Bank and payment fees,-7300,USD,fees,,,CloudLedger,Logistics Platform,LG-246
LG-GL-00051,2026-01-09,6640 Refunds,Customer credit memo,-9600,USD,refunds,,,CloudLedger,Cold Chain Ops,LG-247
LG-GL-00052,2026-01-12,6650 Training,Training and enablement,-5400,USD,training,,,CloudLedger,Customer Success,LG-248
LG-GL-00053,2026-01-15,6660 Contractors,Short-term contractor pool,-31800,USD,contractors,,,CloudLedger,Finance,LG-249
LG-GL-00054,2026-01-18,6670 Data,External dataset purchase,-15800,USD,data,,,CloudLedger,Security,LG-250
LG-GL-00055,2026-01-21,6680 Events,Field workshop expense,-17600,USD,events,,,CloudLedger,Supply Network,LG-251
LG-GL-00056,2026-01-24,6690 FX,Foreign exchange adjustment,1800,USD,fx,,,CloudLedger,Logistics Platform,LG-252
LG-GL-00057,2026-01-27,6700 Accrual,Month-end accrual reversal,-11200,USD,accrual,,,CloudLedger,Cold Chain Ops,LG-253
LG-GL-00058,2026-01-03,6710 Tax Credit,Research credit receipt,22500,USD,tax credit,,,CloudLedger,Customer Success,LG-254
LG-GL-00059,2026-01-06,6720 Interest,Bank interest,1900,USD,interest,,,CloudLedger,Finance,LG-255
LG-GL-00060,2026-02-06,4000 Revenue,Lattice Grove Foods customer receipt - Ridgeway Grocers North region,62645,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00061,2026-02-09,4000 Revenue,Lattice Grove Foods customer receipt - Blue Orchard Foods North region,74370,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00062,2026-02-12,4000 Revenue,Lattice Grove Foods customer receipt - Meadow Freight Alliance North region,86095,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00063,2026-02-15,4000 Revenue,Lattice Grove Foods customer receipt - Urban Harvest Network North region,97820,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00064,2026-02-18,4000 Revenue,Lattice Grove Foods customer receipt - Cedar Pantry Co-op Enterprise,109545,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00065,2026-02-09,6000 Payroll,Lattice Grove Foods payroll batch 1,-114460,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00066,2026-02-12,6000 Payroll,Lattice Grove Foods payroll batch 2,-123190,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00067,2026-02-15,6000 Payroll,Lattice Grove Foods payroll batch 3,-131920,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00068,2026-02-18,6000 Payroll,Lattice Grove Foods payroll batch 4,-140650,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00069,2026-02-12,6510 Infrastructure,HarborShelf Storage payment for 2026-02,-27601.92,USD,Finance,LG-VEN-004,HarborShelf Storage,CloudLedger,Cold Chain Ops,LG-201
LG-GL-00070,2026-02-15,6520 Professional Services,PantryLedger Analytics payment for 2026-02,-26551.34,USD,Security,LG-VEN-005,PantryLedger Analytics,CloudLedger,Customer Success,LG-202
LG-GL-00071,2026-02-18,6530 Security,ThermoSpan Monitoring payment for 2026-02,-26646.1,USD,Supply Network,LG-VEN-006,ThermoSpan Monitoring,CloudLedger,Finance,LG-203
LG-GL-00072,2026-02-21,6540 Operations,BrightBeam Hosting payment for 2026-02,-20909,USD,Cloud,LG-VEN-007,BrightBeam Hosting,CloudLedger,Security,LG-204
LG-GL-00073,2026-02-24,6550 Software,PortKey Identity payment for 2026-02,-9997.18,USD,Identity,LG-VEN-008,PortKey Identity,CloudLedger,Supply Network,LG-205
LG-GL-00074,2026-02-27,6510 Infrastructure,Cedarline Legal payment for 2026-02,-19430.95,USD,Legal,LG-VEN-009,Cedarline Legal,CloudLedger,Logistics Platform,LG-206
LG-GL-00075,2026-02-03,6520 Professional Services,BlueTable Analytics payment for 2026-02,-10501.88,USD,Data,LG-VEN-010,BlueTable Analytics,CloudLedger,Cold Chain Ops,LG-207
LG-GL-00076,2026-02-06,6530 Security,Riverbend Recruiting payment for 2026-02,-9419.35,USD,Recruiting,LG-VEN-011,Riverbend Recruiting,CloudLedger,Customer Success,LG-208
LG-GL-00077,2026-02-09,6540 Operations,AxisWorks Facilities payment for 2026-02,-6800.06,USD,Facilities,LG-VEN-012,AxisWorks Facilities,CloudLedger,Finance,LG-209
LG-GL-00078,2026-02-12,6550 Software,SlateFox Insurance payment for 2026-02,-9824.14,USD,Insurance,LG-VEN-013,SlateFox Insurance,CloudLedger,Security,LG-210
LG-GL-00079,2026-02-15,6510 Infrastructure,SignalPeak AppSec payment for 2026-02,-18400,USD,Security,LG-VEN-014,SignalPeak AppSec,CloudLedger,Supply Network,LG-211
LG-GL-00080,2026-02-18,6520 Professional Services,HelpHarbor Desk payment for 2026-02,-7806.88,USD,Support,LG-VEN-015,HelpHarbor Desk,CloudLedger,Logistics Platform,LG-212
LG-GL-00081,2026-02-21,6530 Security,CloseFrame Accounting payment for 2026-02,-8219.4,USD,Finance,LG-VEN-016,CloseFrame Accounting,CloudLedger,Cold Chain Ops,LG-213
LG-GL-00082,2026-02-24,6540 Operations,SkillHarbor Learning payment for 2026-02,-4998.59,USD,Training,LG-VEN-017,SkillHarbor Learning,CloudLedger,Customer Success,LG-214
LG-GL-00083,2026-02-27,6550 Software,Waypost Travel Desk payment for 2026-02,-8015.46,USD,Travel,LG-VEN-018,Waypost Travel Desk,CloudLedger,Finance,LG-215
LG-GL-00084,2026-02-03,6510 Infrastructure,Tundra Test Labs payment for 2026-02,-9897.27,USD,Device,LG-VEN-019,Tundra Test Labs,CloudLedger,Security,LG-216
LG-GL-00085,2026-02-06,6520 Professional Services,VectorPoint Research payment for 2026-02,-14141.9,USD,Research,LG-VEN-020,VectorPoint Research,CloudLedger,Supply Network,LG-217
LG-GL-00086,2026-02-09,6530 Security,Linebird Communications payment for 2026-02,-4018.03,USD,Comms,LG-VEN-021,Linebird Communications,CloudLedger,Logistics Platform,LG-218
LG-GL-00087,2026-02-12,6540 Operations,Pinehook Operations payment for 2026-02,-14939.12,USD,Ops,LG-VEN-022,Pinehook Operations,CloudLedger,Cold Chain Ops,LG-219
LG-GL-00088,2026-02-15,6550 Software,Mossbank Data Exchange payment for 2026-02,-9644.92,USD,Data,LG-VEN-023,Mossbank Data Exchange,CloudLedger,Customer Success,LG-220
LG-GL-00089,2026-02-18,6510 Infrastructure,Ironleaf GRC payment for 2026-02,-11256.32,USD,Security,LG-VEN-024,Ironleaf GRC,CloudLedger,Finance,LG-221
LG-GL-00090,2026-02-21,6520 Professional Services,QuartzPay Services payment for 2026-02,-10851.05,USD,Payments,LG-VEN-025,QuartzPay Services,CloudLedger,Security,LG-222
LG-GL-00091,2026-02-24,6530 Security,HarborDesk Workplace payment for 2026-02,-6146.01,USD,Facilities,LG-VEN-026,HarborDesk Workplace,CloudLedger,Supply Network,LG-223
LG-GL-00092,2026-02-27,6540 Operations,Northstar Design Office payment for 2026-02,-11654.45,USD,Design,LG-VEN-027,Northstar Design Office,CloudLedger,Logistics Platform,LG-224
LG-GL-00093,2026-02-03,6550 Software,Watchtower Metrics payment for 2026-02,-6103.78,USD,Monitoring,LG-VEN-028,Watchtower Metrics,CloudLedger,Cold Chain Ops,LG-225
LG-GL-00094,2026-02-06,6510 Infrastructure,SafeCask Backups payment for 2026-02,-6136.22,USD,Backup,LG-VEN-029,SafeCask Backups,CloudLedger,Customer Success,LG-226
LG-GL-00095,2026-02-09,6520 Professional Services,KeelWorks Procurement payment for 2026-02,-10358.71,USD,Procurement,LG-VEN-030,KeelWorks Procurement,CloudLedger,Finance,LG-227
LG-GL-00096,2026-02-12,6530 Security,Alder QA Studio payment for 2026-02,-10209.36,USD,QA,LG-VEN-031,Alder QA Studio,CloudLedger,Security,LG-228
LG-GL-00097,2026-02-15,6540 Operations,BridgeLoop Integrations payment for 2026-02,-13100.57,USD,Integration,LG-VEN-032,BridgeLoop Integrations,CloudLedger,Supply Network,LG-229
LG-GL-00098,2026-02-18,6550 Software,Covefront Success Ops payment for 2026-02,-12153.48,USD,Customer,LG-VEN-033,Covefront Success Ops,CloudLedger,Logistics Platform,LG-230
LG-GL-00099,2026-02-21,6510 Infrastructure,PeopleField Systems payment for 2026-02,-11961.6,USD,HR,LG-VEN-034,PeopleField Systems,CloudLedger,Cold Chain Ops,LG-231
LG-GL-00100,2026-02-24,6520 Professional Services,PayRun Office payment for 2026-02,-7588.52,USD,Payroll,LG-VEN-035,PayRun Office,CloudLedger,Customer Success,LG-232
LG-GL-00101,2026-02-27,6530 Security,Northgate Audit Partners payment for 2026-02,-17922,USD,Audit,LG-VEN-036,Northgate Audit Partners,CloudLedger,Finance,LG-233
LG-GL-00102,2026-02-03,6540 Operations,RelayStack Compute payment for 2026-02,-9874.61,USD,Hosting,LG-VEN-037,RelayStack Compute,CloudLedger,Security,LG-234
LG-GL-00103,2026-02-15,6100 Rent,Office and lab rent,-42630,USD,rent,,,CloudLedger,Logistics Platform,LG-240
LG-GL-00104,2026-02-18,6110 Benefits,Benefits clearing,-69527.5,USD,benefits,,,CloudLedger,Cold Chain Ops,LG-241
LG-GL-00105,2026-02-21,6120 Taxes,Payroll taxes,-38773,USD,taxes,,,CloudLedger,Customer Success,LG-242
LG-GL-00106,2026-02-24,6600 Travel,Customer travel,-15022,USD,travel,,,CloudLedger,Finance,LG-243
LG-GL-00107,2026-02-27,6610 Meals,Team meals and meetings,-6293,USD,meals,,,CloudLedger,Security,LG-244
LG-GL-00108,2026-02-03,6620 Equipment,Laptop and device purchases,-25172,USD,equipment,,,CloudLedger,Supply Network,LG-245
LG-GL-00109,2026-02-06,6630 Fees,Bank and payment fees,-7409.5,USD,fees,,,CloudLedger,Logistics Platform,LG-246
LG-GL-00110,2026-02-09,6640 Refunds,Customer credit memo,-9744,USD,refunds,,,CloudLedger,Cold Chain Ops,LG-247
LG-GL-00111,2026-02-12,6650 Training,Training and enablement,-5481,USD,training,,,CloudLedger,Customer Success,LG-248
LG-GL-00112,2026-02-15,6660 Contractors,Short-term contractor pool,-32277,USD,contractors,,,CloudLedger,Finance,LG-249
LG-GL-00113,2026-02-18,6670 Data,External dataset purchase,-16037,USD,data,,,CloudLedger,Security,LG-250
LG-GL-00114,2026-02-21,6680 Events,Field workshop expense,-17864,USD,events,,,CloudLedger,Supply Network,LG-251
LG-GL-00115,2026-02-24,6690 FX,Foreign exchange adjustment,-2639,USD,fx,,,CloudLedger,Logistics Platform,LG-252
LG-GL-00116,2026-02-27,6700 Accrual,Month-end accrual reversal,11368,USD,accrual,,,CloudLedger,Cold Chain Ops,LG-253
LG-GL-00117,2026-02-03,6710 Tax Credit,Research credit receipt,22837.5,USD,tax credit,,,CloudLedger,Customer Success,LG-254
LG-GL-00118,2026-02-06,6720 Interest,Bank interest,1928.5,USD,interest,,,CloudLedger,Finance,LG-255
LG-GL-00119,2026-03-06,4000 Revenue,Lattice Grove Foods customer receipt - Blue Orchard Foods North region,64990,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00120,2026-03-09,4000 Revenue,Lattice Grove Foods customer receipt - Meadow Freight Alliance North region,76715,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00121,2026-03-12,4000 Revenue,Lattice Grove Foods customer receipt - Urban Harvest Network North region,88440,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00122,2026-03-15,4000 Revenue,Lattice Grove Foods customer receipt - Cedar Pantry Co-op Enterprise,100165,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00123,2026-03-18,4000 Revenue,Lattice Grove Foods customer receipt - Ridgeway Grocers Enterprise,111890,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00124,2026-03-09,6000 Payroll,Lattice Grove Foods payroll batch 1,-117370,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00125,2026-03-12,6000 Payroll,Lattice Grove Foods payroll batch 2,-126100,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00126,2026-03-15,6000 Payroll,Lattice Grove Foods payroll batch 3,-134830,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00127,2026-03-18,6000 Payroll,Lattice Grove Foods payroll batch 4,-143560,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00128,2026-03-12,6510 Infrastructure,BrightBeam Hosting payment for 2026-03,-25984,USD,Cloud,LG-VEN-007,BrightBeam Hosting,CloudLedger,Customer Success,LG-202
LG-GL-00129,2026-03-15,6520 Professional Services,PortKey Identity payment for 2026-03,-9706,USD,Identity,LG-VEN-008,PortKey Identity,CloudLedger,Finance,LG-203
LG-GL-00130,2026-03-18,6530 Security,Cedarline Legal payment for 2026-03,-18865,USD,Legal,LG-VEN-009,Cedarline Legal,CloudLedger,Security,LG-204
LG-GL-00131,2026-03-21,6540 Operations,BlueTable Analytics payment for 2026-03,-10196,USD,Data,LG-VEN-010,BlueTable Analytics,CloudLedger,Supply Network,LG-205
LG-GL-00132,2026-03-24,6550 Software,Riverbend Recruiting payment for 2026-03,-9145,USD,Recruiting,LG-VEN-011,Riverbend Recruiting,CloudLedger,Logistics Platform,LG-206
LG-GL-00133,2026-03-27,6510 Infrastructure,AxisWorks Facilities payment for 2026-03,-6602,USD,Facilities,LG-VEN-012,AxisWorks Facilities,CloudLedger,Cold Chain Ops,LG-207
LG-GL-00134,2026-03-03,6520 Professional Services,SlateFox Insurance payment for 2026-03,-9538,USD,Insurance,LG-VEN-013,SlateFox Insurance,CloudLedger,Customer Success,LG-208
LG-GL-00135,2026-03-06,6530 Security,SignalPeak AppSec payment for 2026-03,-14375,USD,Security,LG-VEN-014,SignalPeak AppSec,CloudLedger,Finance,LG-209
LG-GL-00136,2026-03-09,6540 Operations,HelpHarbor Desk payment for 2026-03,-7579.5,USD,Support,LG-VEN-015,HelpHarbor Desk,CloudLedger,Security,LG-210
LG-GL-00137,2026-03-12,6550 Software,CloseFrame Accounting payment for 2026-03,-7980,USD,Finance,LG-VEN-016,CloseFrame Accounting,CloudLedger,Supply Network,LG-211
LG-GL-00138,2026-03-15,6510 Infrastructure,SkillHarbor Learning payment for 2026-03,-6211.84,USD,Training,LG-VEN-017,SkillHarbor Learning,CloudLedger,Logistics Platform,LG-212
LG-GL-00139,2026-03-18,6520 Professional Services,Waypost Travel Desk payment for 2026-03,-7782,USD,Travel,LG-VEN-018,Waypost Travel Desk,CloudLedger,Cold Chain Ops,LG-213
LG-GL-00140,2026-03-21,6530 Security,Tundra Test Labs payment for 2026-03,-9609,USD,Device,LG-VEN-019,Tundra Test Labs,CloudLedger,Customer Success,LG-214
LG-GL-00141,2026-03-24,6540 Operations,VectorPoint Research payment for 2026-03,-13730,USD,Research,LG-VEN-020,VectorPoint Research,CloudLedger,Finance,LG-215
LG-GL-00142,2026-03-27,6550 Software,Linebird Communications payment for 2026-03,-3901,USD,Comms,LG-VEN-021,Linebird Communications,CloudLedger,Security,LG-216
LG-GL-00143,2026-03-03,6510 Infrastructure,Pinehook Operations payment for 2026-03,-14504,USD,Ops,LG-VEN-022,Pinehook Operations,CloudLedger,Supply Network,LG-217
LG-GL-00144,2026-03-06,6520 Professional Services,Mossbank Data Exchange payment for 2026-03,-9364,USD,Data,LG-VEN-023,Mossbank Data Exchange,CloudLedger,Logistics Platform,LG-218
LG-GL-00145,2026-03-09,6530 Security,Ironleaf GRC payment for 2026-03,-8794,USD,Security,LG-VEN-024,Ironleaf GRC,CloudLedger,Cold Chain Ops,LG-219
LG-GL-00146,2026-03-12,6540 Operations,QuartzPay Services payment for 2026-03,-10535,USD,Payments,LG-VEN-025,QuartzPay Services,CloudLedger,Customer Success,LG-220
LG-GL-00147,2026-03-15,6550 Software,HarborDesk Workplace payment for 2026-03,-5967,USD,Facilities,LG-VEN-026,HarborDesk Workplace,CloudLedger,Finance,LG-221
LG-GL-00148,2026-03-18,6510 Infrastructure,Northstar Design Office payment for 2026-03,-14483.2,USD,Design,LG-VEN-027,Northstar Design Office,CloudLedger,Security,LG-222
LG-GL-00149,2026-03-21,6520 Professional Services,Watchtower Metrics payment for 2026-03,-5926,USD,Monitoring,LG-VEN-028,Watchtower Metrics,CloudLedger,Supply Network,LG-223
LG-GL-00150,2026-03-24,6530 Security,SafeCask Backups payment for 2026-03,-5957.5,USD,Backup,LG-VEN-029,SafeCask Backups,CloudLedger,Logistics Platform,LG-224
LG-GL-00151,2026-03-27,6540 Operations,KeelWorks Procurement payment for 2026-03,-10057,USD,Procurement,LG-VEN-030,KeelWorks Procurement,CloudLedger,Cold Chain Ops,LG-225
LG-GL-00152,2026-03-03,6550 Software,Alder QA Studio payment for 2026-03,-9912,USD,QA,LG-VEN-031,Alder QA Studio,CloudLedger,Customer Success,LG-226
LG-GL-00153,2026-03-06,6510 Infrastructure,BridgeLoop Integrations payment for 2026-03,-12719,USD,Integration,LG-VEN-032,BridgeLoop Integrations,CloudLedger,Finance,LG-227
LG-GL-00154,2026-03-09,6520 Professional Services,Covefront Success Ops payment for 2026-03,-11799.5,USD,Customer,LG-VEN-033,Covefront Success Ops,CloudLedger,Security,LG-228
LG-GL-00155,2026-03-12,6530 Security,PeopleField Systems payment for 2026-03,-9345,USD,HR,LG-VEN-034,PeopleField Systems,CloudLedger,Supply Network,LG-229
LG-GL-00156,2026-03-15,6540 Operations,PayRun Office payment for 2026-03,-7367.5,USD,Payroll,LG-VEN-035,PayRun Office,CloudLedger,Logistics Platform,LG-230
LG-GL-00157,2026-03-18,6550 Software,Northgate Audit Partners payment for 2026-03,-17400,USD,Audit,LG-VEN-036,Northgate Audit Partners,CloudLedger,Cold Chain Ops,LG-231
LG-GL-00158,2026-03-21,6510 Infrastructure,RelayStack Compute payment for 2026-03,-12271.36,USD,Hosting,LG-VEN-037,RelayStack Compute,CloudLedger,Customer Success,LG-232
LG-GL-00159,2026-03-24,6520 Professional Services,Oakline Data Rooms payment for 2026-03,-4772.5,USD,Data,LG-VEN-038,Oakline Data Rooms,CloudLedger,Finance,LG-233
LG-GL-00160,2026-03-27,6530 Security,PaperTrail Systems payment for 2026-03,-4866,USD,Docs,LG-VEN-039,PaperTrail Systems,CloudLedger,Security,LG-234
LG-GL-00161,2026-03-03,6540 Operations,BeaconRisk Advisory payment for 2026-03,-12173,USD,Risk,LG-VEN-040,BeaconRisk Advisory,CloudLedger,Supply Network,LG-235
LG-GL-00162,2026-03-15,6100 Rent,Office and lab rent,-43260,USD,rent,,,CloudLedger,Logistics Platform,LG-240
LG-GL-00163,2026-03-18,6110 Benefits,Benefits clearing,-70555,USD,benefits,,,CloudLedger,Cold Chain Ops,LG-241
LG-GL-00164,2026-03-21,6120 Taxes,Payroll taxes,-39346,USD,taxes,,,CloudLedger,Customer Success,LG-242
LG-GL-00165,2026-03-24,6600 Travel,Customer travel,-15244,USD,travel,,,CloudLedger,Finance,LG-243
LG-GL-00166,2026-03-27,6610 Meals,Team meals and meetings,-6386,USD,meals,,,CloudLedger,Security,LG-244
LG-GL-00167,2026-03-03,6620 Equipment,Laptop and device purchases,-25544,USD,equipment,,,CloudLedger,Supply Network,LG-245
LG-GL-00168,2026-03-06,6630 Fees,Bank and payment fees,-7519,USD,fees,,,CloudLedger,Logistics Platform,LG-246
LG-GL-00169,2026-03-09,6640 Refunds,Customer credit memo,-9888,USD,refunds,,,CloudLedger,Cold Chain Ops,LG-247
