txn_id,date,account,description,amount,currency,category,vendor_id,vendor_name,source_system,department,cost_center
HF-GL-00039,2026-01-18,6550 Software,KeelWorks Procurement payment for 2026-01,-10057,USD,Procurement,HF-VEN-030,KeelWorks Procurement,CloudLedger,Market Expansion,HF-229
HF-GL-00040,2026-01-21,6510 Infrastructure,Alder QA Studio payment for 2026-01,-12687.36,USD,QA,HF-VEN-031,Alder QA Studio,CloudLedger,Field Operations,HF-230
HF-GL-00041,2026-01-24,6520 Professional Services,BridgeLoop Integrations payment for 2026-01,-12719,USD,Integration,HF-VEN-032,BridgeLoop Integrations,CloudLedger,Energy Platform,HF-231
HF-GL-00042,2026-01-27,6530 Security,Covefront Success Ops payment for 2026-01,-11799.5,USD,Customer,HF-VEN-033,Covefront Success Ops,CloudLedger,Hardware,HF-232
HF-GL-00043,2026-01-03,6540 Operations,PeopleField Systems payment for 2026-01,-9345,USD,HR,HF-VEN-034,PeopleField Systems,CloudLedger,Finance,HF-233
HF-GL-00044,2026-01-15,6100 Rent,Office and lab rent,-42000,USD,rent,,,CloudLedger,Field Operations,HF-240
HF-GL-00045,2026-01-18,6110 Benefits,Benefits clearing,-68500,USD,benefits,,,CloudLedger,Energy Platform,HF-241
HF-GL-00046,2026-01-21,6120 Taxes,Payroll taxes,-38200,USD,taxes,,,CloudLedger,Hardware,HF-242
HF-GL-00047,2026-01-24,6600 Travel,Customer travel,-14800,USD,travel,,,CloudLedger,Finance,HF-243
HF-GL-00048,2026-01-27,6610 Meals,Team meals and meetings,-6200,USD,meals,,,CloudLedger,Security,HF-244
HF-GL-00049,2026-01-03,6620 Equipment,Laptop and device purchases,-24800,USD,equipment,,,CloudLedger,Market Expansion,HF-245
HF-GL-00050,2026-01-06,6630 Fees,Bank and payment fees,-7300,USD,fees,,,CloudLedger,Field Operations,HF-246
HF-GL-00051,2026-01-09,6640 Refunds,Customer credit memo,-9600,USD,refunds,,,CloudLedger,Energy Platform,HF-247
HF-GL-00052,2026-01-12,6650 Training,Training and enablement,-5400,USD,training,,,CloudLedger,Hardware,HF-248
HF-GL-00053,2026-01-15,6660 Contractors,Short-term contractor pool,-31800,USD,contractors,,,CloudLedger,Finance,HF-249
HF-GL-00054,2026-01-18,6670 Data,External dataset purchase,-15800,USD,data,,,CloudLedger,Security,HF-250
HF-GL-00055,2026-01-21,6680 Events,Field workshop expense,-17600,USD,events,,,CloudLedger,Market Expansion,HF-251
HF-GL-00056,2026-01-24,6690 FX,Foreign exchange adjustment,1800,USD,fx,,,CloudLedger,Field Operations,HF-252
HF-GL-00057,2026-01-27,6700 Accrual,Month-end accrual reversal,-11200,USD,accrual,,,CloudLedger,Energy Platform,HF-253
HF-GL-00058,2026-01-03,6710 Tax Credit,Research credit receipt,22500,USD,tax credit,,,CloudLedger,Hardware,HF-254
HF-GL-00059,2026-01-06,6720 Interest,Bank interest,1900,USD,interest,,,CloudLedger,Finance,HF-255
HF-GL-00060,2026-02-06,4000 Revenue,HelioForge Energy Systems customer receipt - Cinder Ridge Storage North region,67320,USD,revenue,,,CloudLedger,Revenue,HF-REV
HF-GL-00061,2026-02-09,4000 Revenue,HelioForge Energy Systems customer receipt - Northbay Microgrid North region,79920,USD,revenue,,,CloudLedger,Revenue,HF-REV
HF-GL-00062,2026-02-12,4000 Revenue,HelioForge Energy Systems customer receipt - Weldon Utility Labs North region,92520,USD,revenue,,,CloudLedger,Revenue,HF-REV
HF-GL-00063,2026-02-15,4000 Revenue,HelioForge Energy Systems customer receipt - Copper Mesa Energy North region,105120,USD,revenue,,,CloudLedger,Revenue,HF-REV
HF-GL-00064,2026-02-18,4000 Revenue,HelioForge Energy Systems customer receipt - Sunvale Municipal Power Enterprise,117720,USD,revenue,,,CloudLedger,Revenue,HF-REV
HF-GL-00065,2026-02-09,6000 Payroll,HelioForge Energy Systems payroll batch 1,-120360,USD,payroll,,,CloudLedger,People,HF-PAY
HF-GL-00066,2026-02-12,6000 Payroll,HelioForge Energy Systems payroll batch 2,-129540,USD,payroll,,,CloudLedger,People,HF-PAY
HF-GL-00067,2026-02-15,6000 Payroll,HelioForge Energy Systems payroll batch 3,-138720,USD,payroll,,,CloudLedger,People,HF-PAY
HF-GL-00068,2026-02-18,6000 Payroll,HelioForge Energy Systems payroll batch 4,-147900,USD,payroll,,,CloudLedger,People,HF-PAY
HF-GL-00069,2026-02-12,6510 Infrastructure,HelioCore Components payment for 2026-02,-27601.92,USD,Finance,HF-VEN-004,HelioCore Components,CloudLedger,Energy Platform,HF-201
HF-GL-00070,2026-02-15,6520 Professional Services,TurbineDesk Analytics payment for 2026-02,-26551.34,USD,Security,HF-VEN-005,TurbineDesk Analytics,CloudLedger,Hardware,HF-202
HF-GL-00071,2026-02-18,6530 Security,FuseLine Security payment for 2026-02,-26646.1,USD,Market Expansion,HF-VEN-006,FuseLine Security,CloudLedger,Finance,HF-203
HF-GL-00072,2026-02-21,6540 Operations,BrightBeam Hosting payment for 2026-02,-20909,USD,Cloud,HF-VEN-007,BrightBeam Hosting,CloudLedger,Security,HF-204
HF-GL-00073,2026-02-24,6550 Software,PortKey Identity payment for 2026-02,-9997.18,USD,Identity,HF-VEN-008,PortKey Identity,CloudLedger,Market Expansion,HF-205
HF-GL-00074,2026-02-27,6510 Infrastructure,Cedarline Legal payment for 2026-02,-19430.95,USD,Legal,HF-VEN-009,Cedarline Legal,CloudLedger,Field Operations,HF-206
HF-GL-00075,2026-02-03,6520 Professional Services,BlueTable Analytics payment for 2026-02,-10501.88,USD,Data,HF-VEN-010,BlueTable Analytics,CloudLedger,Energy Platform,HF-207
HF-GL-00076,2026-02-06,6530 Security,Riverbend Recruiting payment for 2026-02,-9419.35,USD,Recruiting,HF-VEN-011,Riverbend Recruiting,CloudLedger,Hardware,HF-208
HF-GL-00077,2026-02-09,6540 Operations,AxisWorks Facilities payment for 2026-02,-6800.06,USD,Facilities,HF-VEN-012,AxisWorks Facilities,CloudLedger,Finance,HF-209
HF-GL-00078,2026-02-12,6550 Software,SlateFox Insurance payment for 2026-02,-9824.14,USD,Insurance,HF-VEN-013,SlateFox Insurance,CloudLedger,Security,HF-210
HF-GL-00079,2026-02-15,6510 Infrastructure,SignalPeak AppSec payment for 2026-02,-18400,USD,Security,HF-VEN-014,SignalPeak AppSec,CloudLedger,Market Expansion,HF-211
HF-GL-00080,2026-02-18,6520 Professional Services,HelpHarbor Desk payment for 2026-02,-7806.88,USD,Support,HF-VEN-015,HelpHarbor Desk,CloudLedger,Field Operations,HF-212
HF-GL-00081,2026-02-21,6530 Security,CloseFrame Accounting payment for 2026-02,-8219.4,USD,Finance,HF-VEN-016,CloseFrame Accounting,CloudLedger,Energy Platform,HF-213
HF-GL-00082,2026-02-24,6540 Operations,SkillHarbor Learning payment for 2026-02,-4998.59,USD,Training,HF-VEN-017,SkillHarbor Learning,CloudLedger,Hardware,HF-214
HF-GL-00083,2026-02-27,6550 Software,Waypost Travel Desk payment for 2026-02,-8015.46,USD,Travel,HF-VEN-018,Waypost Travel Desk,CloudLedger,Finance,HF-215
HF-GL-00084,2026-02-03,6510 Infrastructure,Tundra Test Labs payment for 2026-02,-9897.27,USD,Device,HF-VEN-019,Tundra Test Labs,CloudLedger,Security,HF-216
HF-GL-00085,2026-02-06,6520 Professional Services,VectorPoint Research payment for 2026-02,-14141.9,USD,Research,HF-VEN-020,VectorPoint Research,CloudLedger,Market Expansion,HF-217
HF-GL-00086,2026-02-09,6530 Security,Linebird Communications payment for 2026-02,-4018.03,USD,Comms,HF-VEN-021,Linebird Communications,CloudLedger,Field Operations,HF-218
HF-GL-00087,2026-02-12,6540 Operations,Pinehook Operations payment for 2026-02,-14939.12,USD,Ops,HF-VEN-022,Pinehook Operations,CloudLedger,Energy Platform,HF-219
HF-GL-00088,2026-02-15,6550 Software,Mossbank Data Exchange payment for 2026-02,-9644.92,USD,Data,HF-VEN-023,Mossbank Data Exchange,CloudLedger,Hardware,HF-220
HF-GL-00089,2026-02-18,6510 Infrastructure,Ironleaf GRC payment for 2026-02,-11256.32,USD,Security,HF-VEN-024,Ironleaf GRC,CloudLedger,Finance,HF-221
HF-GL-00090,2026-02-21,6520 Professional Services,QuartzPay Services payment for 2026-02,-10851.05,USD,Payments,HF-VEN-025,QuartzPay Services,CloudLedger,Security,HF-222
HF-GL-00091,2026-02-24,6530 Security,HarborDesk Workplace payment for 2026-02,-6146.01,USD,Facilities,HF-VEN-026,HarborDesk Workplace,CloudLedger,Market Expansion,HF-223
HF-GL-00092,2026-02-27,6540 Operations,Northstar Design Office payment for 2026-02,-11654.45,USD,Design,HF-VEN-027,Northstar Design Office,CloudLedger,Field Operations,HF-224
HF-GL-00093,2026-02-03,6550 Software,Watchtower Metrics payment for 2026-02,-6103.78,USD,Monitoring,HF-VEN-028,Watchtower Metrics,CloudLedger,Energy Platform,HF-225
HF-GL-00094,2026-02-06,6510 Infrastructure,SafeCask Backups payment for 2026-02,-6136.22,USD,Backup,HF-VEN-029,SafeCask Backups,CloudLedger,Hardware,HF-226
HF-GL-00095,2026-02-09,6520 Professional Services,KeelWorks Procurement payment for 2026-02,-10358.71,USD,Procurement,HF-VEN-030,KeelWorks Procurement,CloudLedger,Finance,HF-227
HF-GL-00096,2026-02-12,6530 Security,Alder QA Studio payment for 2026-02,-10209.36,USD,QA,HF-VEN-031,Alder QA Studio,CloudLedger,Security,HF-228
HF-GL-00097,2026-02-15,6540 Operations,BridgeLoop Integrations payment for 2026-02,-13100.57,USD,Integration,HF-VEN-032,BridgeLoop Integrations,CloudLedger,Market Expansion,HF-229
HF-GL-00098,2026-02-18,6550 Software,Covefront Success Ops payment for 2026-02,-12153.48,USD,Customer,HF-VEN-033,Covefront Success Ops,CloudLedger,Field Operations,HF-230
HF-GL-00099,2026-02-21,6510 Infrastructure,PeopleField Systems payment for 2026-02,-11961.6,USD,HR,HF-VEN-034,PeopleField Systems,CloudLedger,Energy Platform,HF-231
HF-GL-00100,2026-02-24,6520 Professional Services,PayRun Office payment for 2026-02,-7588.52,USD,Payroll,HF-VEN-035,PayRun Office,CloudLedger,Hardware,HF-232
HF-GL-00101,2026-02-27,6530 Security,Northgate Audit Partners payment for 2026-02,-17922,USD,Audit,HF-VEN-036,Northgate Audit Partners,CloudLedger,Finance,HF-233
HF-GL-00102,2026-02-03,6540 Operations,RelayStack Compute payment for 2026-02,-9874.61,USD,Hosting,HF-VEN-037,RelayStack Compute,CloudLedger,Security,HF-234
HF-GL-00103,2026-02-15,6100 Rent,Office and lab rent,-42630,USD,rent,,,CloudLedger,Field Operations,HF-240
HF-GL-00104,2026-02-18,6110 Benefits,Benefits clearing,-69527.5,USD,benefits,,,CloudLedger,Energy Platform,HF-241
HF-GL-00105,2026-02-21,6120 Taxes,Payroll taxes,-38773,USD,taxes,,,CloudLedger,Hardware,HF-242
HF-GL-00106,2026-02-24,6600 Travel,Customer travel,-15022,USD,travel,,,CloudLedger,Finance,HF-243
HF-GL-00107,2026-02-27,6610 Meals,Team meals and meetings,-6293,USD,meals,,,CloudLedger,Security,HF-244
HF-GL-00108,2026-02-03,6620 Equipment,Laptop and device purchases,-25172,USD,equipment,,,CloudLedger,Market Expansion,HF-245
HF-GL-00109,2026-02-06,6630 Fees,Bank and payment fees,-7409.5,USD,fees,,,CloudLedger,Field Operations,HF-246
HF-GL-00110,2026-02-09,6640 Refunds,Customer credit memo,-9744,USD,refunds,,,CloudLedger,Energy Platform,HF-247
HF-GL-00111,2026-02-12,6650 Training,Training and enablement,-5481,USD,training,,,CloudLedger,Hardware,HF-248
HF-GL-00112,2026-02-15,6660 Contractors,Short-term contractor pool,-32277,USD,contractors,,,CloudLedger,Finance,HF-249
HF-GL-00113,2026-02-18,6670 Data,External dataset purchase,-16037,USD,data,,,CloudLedger,Security,HF-250
HF-GL-00114,2026-02-21,6680 Events,Field workshop expense,-17864,USD,events,,,CloudLedger,Market Expansion,HF-251
HF-GL-00115,2026-02-24,6690 FX,Foreign exchange adjustment,-2639,USD,fx,,,CloudLedger,Field Operations,HF-252
HF-GL-00116,2026-02-27,6700 Accrual,Month-end accrual reversal,11368,USD,accrual,,,CloudLedger,Energy Platform,HF-253
HF-GL-00117,2026-02-03,6710 Tax Credit,Research credit receipt,22837.5,USD,tax credit,,,CloudLedger,Hardware,HF-254
HF-GL-00118,2026-02-06,6720 Interest,Bank interest,1928.5,USD,interest,,,CloudLedger,Finance,HF-255
HF-GL-00119,2026-03-06,4000 Revenue,HelioForge Energy Systems customer receipt - Northbay Microgrid North region,69840,USD,revenue,,,CloudLedger,Revenue,HF-REV
HF-GL-00120,2026-03-09,4000 Revenue,HelioForge Energy Systems customer receipt - Weldon Utility Labs North region,82440,USD,revenue,,,CloudLedger,Revenue,HF-REV
HF-GL-00121,2026-03-12,4000 Revenue,HelioForge Energy Systems customer receipt - Copper Mesa Energy North region,95040,USD,revenue,,,CloudLedger,Revenue,HF-REV
HF-GL-00122,2026-03-15,4000 Revenue,HelioForge Energy Systems customer receipt - Sunvale Municipal Power Enterprise,107640,USD,revenue,,,CloudLedger,Revenue,HF-REV
HF-GL-00123,2026-03-18,4000 Revenue,HelioForge Energy Systems customer receipt - Cinder Ridge Storage Enterprise,120240,USD,revenue,,,CloudLedger,Revenue,HF-REV
HF-GL-00124,2026-03-09,6000 Payroll,HelioForge Energy Systems payroll batch 1,-123420,USD,payroll,,,CloudLedger,People,HF-PAY
HF-GL-00125,2026-03-12,6000 Payroll,HelioForge Energy Systems payroll batch 2,-132600,USD,payroll,,,CloudLedger,People,HF-PAY
HF-GL-00126,2026-03-15,6000 Payroll,HelioForge Energy Systems payroll batch 3,-141780,USD,payroll,,,CloudLedger,People,HF-PAY
HF-GL-00127,2026-03-18,6000 Payroll,HelioForge Energy Systems payroll batch 4,-150960,USD,payroll,,,CloudLedger,People,HF-PAY
HF-GL-00128,2026-03-12,6510 Infrastructure,BrightBeam Hosting payment for 2026-03,-25984,USD,Cloud,HF-VEN-007,BrightBeam Hosting,CloudLedger,Hardware,HF-202
HF-GL-00129,2026-03-15,6520 Professional Services,PortKey Identity payment for 2026-03,-9706,USD,Identity,HF-VEN-008,PortKey Identity,CloudLedger,Finance,HF-203
HF-GL-00130,2026-03-18,6530 Security,Cedarline Legal payment for 2026-03,-18865,USD,Legal,HF-VEN-009,Cedarline Legal,CloudLedger,Security,HF-204
HF-GL-00131,2026-03-21,6540 Operations,BlueTable Analytics payment for 2026-03,-10196,USD,Data,HF-VEN-010,BlueTable Analytics,CloudLedger,Market Expansion,HF-205
HF-GL-00132,2026-03-24,6550 Software,Riverbend Recruiting payment for 2026-03,-9145,USD,Recruiting,HF-VEN-011,Riverbend Recruiting,CloudLedger,Field Operations,HF-206
HF-GL-00133,2026-03-27,6510 Infrastructure,AxisWorks Facilities payment for 2026-03,-6602,USD,Facilities,HF-VEN-012,AxisWorks Facilities,CloudLedger,Energy Platform,HF-207
HF-GL-00134,2026-03-03,6520 Professional Services,SlateFox Insurance payment for 2026-03,-9538,USD,Insurance,HF-VEN-013,SlateFox Insurance,CloudLedger,Hardware,HF-208
HF-GL-00135,2026-03-06,6530 Security,SignalPeak AppSec payment for 2026-03,-14375,USD,Security,HF-VEN-014,SignalPeak AppSec,CloudLedger,Finance,HF-209
HF-GL-00136,2026-03-09,6540 Operations,HelpHarbor Desk payment for 2026-03,-7579.5,USD,Support,HF-VEN-015,HelpHarbor Desk,CloudLedger,Security,HF-210
HF-GL-00137,2026-03-12,6550 Software,CloseFrame Accounting payment for 2026-03,-7980,USD,Finance,HF-VEN-016,CloseFrame Accounting,CloudLedger,Market Expansion,HF-211
HF-GL-00138,2026-03-15,6510 Infrastructure,SkillHarbor Learning payment for 2026-03,-6211.84,USD,Training,HF-VEN-017,SkillHarbor Learning,CloudLedger,Field Operations,HF-212
HF-GL-00139,2026-03-18,6520 Professional Services,Waypost Travel Desk payment for 2026-03,-7782,USD,Travel,HF-VEN-018,Waypost Travel Desk,CloudLedger,Energy Platform,HF-213
HF-GL-00140,2026-03-21,6530 Security,Tundra Test Labs payment for 2026-03,-9609,USD,Device,HF-VEN-019,Tundra Test Labs,CloudLedger,Hardware,HF-214
HF-GL-00141,2026-03-24,6540 Operations,VectorPoint Research payment for 2026-03,-13730,USD,Research,HF-VEN-020,VectorPoint Research,CloudLedger,Finance,HF-215
HF-GL-00142,2026-03-27,6550 Software,Linebird Communications payment for 2026-03,-3901,USD,Comms,HF-VEN-021,Linebird Communications,CloudLedger,Security,HF-216
HF-GL-00143,2026-03-03,6510 Infrastructure,Pinehook Operations payment for 2026-03,-14504,USD,Ops,HF-VEN-022,Pinehook Operations,CloudLedger,Market Expansion,HF-217
HF-GL-00144,2026-03-06,6520 Professional Services,Mossbank Data Exchange payment for 2026-03,-9364,USD,Data,HF-VEN-023,Mossbank Data Exchange,CloudLedger,Field Operations,HF-218
HF-GL-00145,2026-03-09,6530 Security,Ironleaf GRC payment for 2026-03,-8794,USD,Security,HF-VEN-024,Ironleaf GRC,CloudLedger,Energy Platform,HF-219
HF-GL-00146,2026-03-12,6540 Operations,QuartzPay Services payment for 2026-03,-10535,USD,Payments,HF-VEN-025,QuartzPay Services,CloudLedger,Hardware,HF-220
HF-GL-00147,2026-03-15,6550 Software,HarborDesk Workplace payment for 2026-03,-5967,USD,Facilities,HF-VEN-026,HarborDesk Workplace,CloudLedger,Finance,HF-221
HF-GL-00148,2026-03-18,6510 Infrastructure,Northstar Design Office payment for 2026-03,-14483.2,USD,Design,HF-VEN-027,Northstar Design Office,CloudLedger,Security,HF-222
HF-GL-00149,2026-03-21,6520 Professional Services,Watchtower Metrics payment for 2026-03,-5926,USD,Monitoring,HF-VEN-028,Watchtower Metrics,CloudLedger,Market Expansion,HF-223
HF-GL-00150,2026-03-24,6530 Security,SafeCask Backups payment for 2026-03,-5957.5,USD,Backup,HF-VEN-029,SafeCask Backups,CloudLedger,Field Operations,HF-224
HF-GL-00151,2026-03-27,6540 Operations,KeelWorks Procurement payment for 2026-03,-10057,USD,Procurement,HF-VEN-030,KeelWorks Procurement,CloudLedger,Energy Platform,HF-225
HF-GL-00152,2026-03-03,6550 Software,Alder QA Studio payment for 2026-03,-9912,USD,QA,HF-VEN-031,Alder QA Studio,CloudLedger,Hardware,HF-226
HF-GL-00153,2026-03-06,6510 Infrastructure,BridgeLoop Integrations payment for 2026-03,-12719,USD,Integration,HF-VEN-032,BridgeLoop Integrations,CloudLedger,Finance,HF-227
HF-GL-00154,2026-03-09,6520 Professional Services,Covefront Success Ops payment for 2026-03,-11799.5,USD,Customer,HF-VEN-033,Covefront Success Ops,CloudLedger,Security,HF-228
HF-GL-00155,2026-03-12,6530 Security,PeopleField Systems payment for 2026-03,-9345,USD,HR,HF-VEN-034,PeopleField Systems,CloudLedger,Market Expansion,HF-229
HF-GL-00156,2026-03-15,6540 Operations,PayRun Office payment for 2026-03,-7367.5,USD,Payroll,HF-VEN-035,PayRun Office,CloudLedger,Field Operations,HF-230
HF-GL-00157,2026-03-18,6550 Software,Northgate Audit Partners payment for 2026-03,-17400,USD,Audit,HF-VEN-036,Northgate Audit Partners,CloudLedger,Energy Platform,HF-231
HF-GL-00158,2026-03-21,6510 Infrastructure,RelayStack Compute payment for 2026-03,-12271.36,USD,Hosting,HF-VEN-037,RelayStack Compute,CloudLedger,Hardware,HF-232
HF-GL-00159,2026-03-24,6520 Professional Services,Oakline Data Rooms payment for 2026-03,-4772.5,USD,Data,HF-VEN-038,Oakline Data Rooms,CloudLedger,Finance,HF-233
HF-GL-00160,2026-03-27,6530 Security,PaperTrail Systems payment for 2026-03,-4866,USD,Docs,HF-VEN-039,PaperTrail Systems,CloudLedger,Security,HF-234
HF-GL-00161,2026-03-03,6540 Operations,BeaconRisk Advisory payment for 2026-03,-12173,USD,Risk,HF-VEN-040,BeaconRisk Advisory,CloudLedger,Market Expansion,HF-235
HF-GL-00162,2026-03-15,6100 Rent,Office and lab rent,-43260,USD,rent,,,CloudLedger,Field Operations,HF-240
HF-GL-00163,2026-03-18,6110 Benefits,Benefits clearing,-70555,USD,benefits,,,CloudLedger,Energy Platform,HF-241
HF-GL-00164,2026-03-21,6120 Taxes,Payroll taxes,-39346,USD,taxes,,,CloudLedger,Hardware,HF-242
HF-GL-00165,2026-03-24,6600 Travel,Customer travel,-15244,USD,travel,,,CloudLedger,Finance,HF-243
HF-GL-00166,2026-03-27,6610 Meals,Team meals and meetings,-6386,USD,meals,,,CloudLedger,Security,HF-244
HF-GL-00167,2026-03-03,6620 Equipment,Laptop and device purchases,-25544,USD,equipment,,,CloudLedger,Market Expansion,HF-245
HF-GL-00168,2026-03-06,6630 Fees,Bank and payment fees,-7519,USD,fees,,,CloudLedger,Field Operations,HF-246
HF-GL-00169,2026-03-09,6640 Refunds,Customer credit memo,-9888,USD,refunds,,,CloudLedger,Energy Platform,HF-247
HF-GL-00170,2026-03-12,6650 Training,Training and enablement,-5562,USD,training,,,CloudLedger,Hardware,HF-248
HF-GL-00171,2026-03-15,6660 Contractors,Short-term contractor pool,-32754,USD,contractors,,,CloudLedger,Finance,HF-249
